"participant";"prime_category";"prime_context";"prime_filename";"target_category";"target_context";"target_filename";"congruency";"mask_contrast";"soa";"iti";"task";"accuracy";"rt"
"16617";"18";"outdoor";"train";"SHINEd_train04.jpg";"outdoor";"woods";"SHINEd_woods13.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";634.098151197577
"16618";"18";"indoor";"classroom";"SHINEd_classroom07.jpg";"indoor";"restaurant";"SHINEd_restaurant03.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"wrong";848.115342530946
"16619";"18";"outdoor";"mountain";"SHINEd_mountains09.jpg";"indoor";"church";"SHINEd_church03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.95;"pri";"correct";546.131722474456
"16620";"18";"outdoor";"house";"SHINEd_house02.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt07.jpg";"congruent";"100% (low prime visibility)";"400 ms";1;"pri";"correct";568.099030203939
"16621";"18";"indoor";"classroom";"SHINEd_classroom07.jpg";"indoor";"diningroom";"SHINEd_diningroom02.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.3;"pri";"correct";504.116914600218
"16622";"18";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"bridge";"SHINEd_bridge14.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";9911.91815535103
"16623";"18";"indoor";"bedroom";"SHINEd_bedroom09.jpg";"outdoor";"garden";"SHINEd_garden12.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.35;"pri";"correct";876.149362970409
"16624";"18";"outdoor";"bridge";"SHINEd_bridge10.jpg";"indoor";"kitchen";"SHINEd_kitchen07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";684.138117003386
"16625";"18";"indoor";"bar";"SHINEd_bar05.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt06.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.95;"pri";"correct";608.151166865355
"16626";"18";"outdoor";"shopfront";"SHINEd_shopfront11.jpg";"indoor";"diningroom";"SHINEd_diningroom09.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.35;"pri";"correct";706.139232665464
"16627";"18";"outdoor";"campsite";"SHINEd_campsite12.jpg";"indoor";"concerthall";"SHINEd_concerthall09.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.05;"pri";"correct";598.145830041631
"16628";"18";"outdoor";"mountain";"SHINEd_mountains09.jpg";"outdoor";"street";"SHINEd_street05.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.25;"pri";"correct";630.159828940123
"16629";"18";"outdoor";"playground";"SHINEd_playground13.jpg";"outdoor";"woods";"SHINEd_woods01.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";570.116941163633
"16630";"18";"indoor";"bathroom";"SHINEd_bathroom06.jpg";"outdoor";"mountain";"SHINEd_mountains07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.45;"pri";"correct";640.14614880216
"16631";"18";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"outdoor";"gasstation";"SHINEd_gasstation14.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.45;"pri";"correct";512.163806202352
"16632";"18";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"indoor";"office";"SHINEd_office10.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";684.150794977995
"16633";"18";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"outdoor";"shopfront";"SHINEd_shopfront04.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.2;"pri";"correct";686.144255557792
"16634";"18";"outdoor";"street";"SHINEd_street03.jpg";"indoor";"staircase";"SHINEd_staircase06.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.05;"pri";"correct";622.147650840361
"16635";"18";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"train";"SHINEd_train11.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1;"pri";"correct";660.147464896454
"16636";"18";"outdoor";"tenniscourt";"SHINEd_tenniscourt03.jpg";"indoor";"livingroom";"SHINEd_livingroom08.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.85;"pri";"correct";712.147385206208
"16637";"18";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"mountain";"SHINEd_mountains12.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.45;"pri";"correct";642.153192926344
"16638";"18";"outdoor";"garden";"SHINEd_garden05.jpg";"indoor";"bathroom";"SHINEd_bathroom02.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.8;"pri";"correct";412.140925476706
"16639";"18";"outdoor";"constructionsite";"SHINEd_construction02.jpg";"outdoor";"gasstation";"SHINEd_gasstation06.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.4;"pri";"correct";604.141908321708
"16640";"18";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"indoor";"corridor";"SHINEd_corridor03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.35;"pri";"wrong";680.131877024905
"16641";"18";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"outdoor";"bridge";"SHINEd_bridge12.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";588.149247057572
"16642";"18";"indoor";"bedroom";"SHINEd_bedroom09.jpg";"outdoor";"garden";"SHINEd_garden12.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.4;"pri";"correct";568.131630710013
"16643";"18";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"indoor";"classroom";"SHINEd_classroom09.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";602.124902931791
"16644";"18";"indoor";"classroom";"SHINEd_classroom14.jpg";"indoor";"livingroom";"SHINEd_livingroom05.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.8;"pri";"correct";628.173009204147
"16645";"18";"indoor";"corridor";"SHINEd_corridor01.jpg";"indoor";"office";"SHINEd_office14.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.85;"pri";"correct";550.183844646654
"16646";"18";"indoor";"office";"SHINEd_office13.jpg";"outdoor";"garden";"SHINEd_garden07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.8;"pri";"correct";602.129430779769
"16647";"18";"outdoor";"campsite";"SHINEd_campsite10.jpg";"indoor";"kitchen";"SHINEd_kitchen03.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.5;"pri";"correct";584.141497796736
"16648";"18";"outdoor";"parking";"SHINEd_parking05.jpg";"indoor";"livingroom";"SHINEd_livingroom07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.25;"pri";"correct";724.157653158727
"16649";"18";"indoor";"bedroom";"SHINEd_bedroom09.jpg";"indoor";"kitchen";"SHINEd_kitchen10.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.45;"pri";"correct";1156.14273420078
"16650";"18";"outdoor";"house";"SHINEd_house02.jpg";"indoor";"bar";"SHINEd_bar09.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.9;"pri";"correct";572.150548663103
"16651";"18";"outdoor";"parking";"SHINEd_parking05.jpg";"outdoor";"shopfront";"SHINEd_shopfront15.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.05;"pri";"wrong";298.196723053934
"16652";"18";"outdoor";"constructionsite";"SHINEd_construction09.jpg";"indoor";"bedroom";"SHINEd_bedroom07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.9;"pri";"correct";544.165428982978
"16653";"18";"indoor";"concerthall";"SHINEd_concerthall03.jpg";"indoor";"diningroom";"SHINEd_diningroom08.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"pri";"correct";842.160618597063
"16654";"18";"outdoor";"garden";"SHINEd_garden05.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.8;"pri";"correct";860.160927698416
"16655";"18";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"indoor";"lobby";"SHINEd_lobby02.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.05;"pri";"correct";608.146639017377
"16656";"18";"outdoor";"garden";"SHINEd_garden05.jpg";"indoor";"library";"SHINEd_library07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";530.154154037518
"16657";"18";"indoor";"restaurant";"SHINEd_restaurant10.jpg";"outdoor";"campsite";"SHINEd_campsite07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.4;"pri";"correct";610.190811495613
"16658";"18";"outdoor";"seaport";"SHINEd_seaport03.jpg";"indoor";"classroom";"SHINEd_classroom06.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";602.161125716066
"16659";"18";"outdoor";"gasstation";"SHINEd_gasstation09.jpg";"indoor";"kitchen";"SHINEd_kitchen05.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.9;"pri";"correct";816.174091058201
"16660";"18";"indoor";"staircase";"SHINEd_staircase02.jpg";"indoor";"church";"SHINEd_church07.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.3;"pri";"correct";540.173376261919
"16661";"18";"outdoor";"mountain";"SHINEd_mountains02.jpg";"indoor";"office";"SHINEd_office09.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.2;"pri";"correct";650.146957777451
"16662";"18";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"woods";"SHINEd_woods04.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.1;"pri";"correct";990.192272481181
"16663";"18";"outdoor";"garden";"SHINEd_garden05.jpg";"indoor";"bathroom";"SHINEd_bathroom02.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.45;"pri";"correct";648.171004876986
"16664";"18";"indoor";"classroom";"SHINEd_classroom14.jpg";"outdoor";"train";"SHINEd_train07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.1;"pri";"correct";652.161246458945
"16665";"18";"outdoor";"shopfront";"SHINEd_shopfront11.jpg";"outdoor";"seaport";"SHINEd_seaport02.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.25;"pri";"wrong";578.147532512503
"16666";"18";"outdoor";"garden";"SHINEd_garden05.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";570.198140572302
"16667";"18";"indoor";"bathroom";"SHINEd_bathroom05.jpg";"indoor";"corridor";"SHINEd_corridor12.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.25;"pri";"correct";568.137365984512
"16668";"18";"indoor";"office";"SHINEd_office03.jpg";"indoor";"lobby";"SHINEd_lobby09.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.85;"pri";"correct";638.156612357307
"16669";"18";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"woods";"SHINEd_woods04.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.45;"pri";"correct";974.182405394913
"16670";"18";"outdoor";"campsite";"SHINEd_campsite12.jpg";"indoor";"concerthall";"SHINEd_concerthall09.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.05;"pri";"correct";604.17692368037
"16671";"18";"indoor";"lobby";"SHINEd_lobby14.jpg";"indoor";"diningroom";"SHINEd_diningroom15.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";578.194622132742
"16672";"18";"outdoor";"playground";"SHINEd_playground13.jpg";"outdoor";"house";"SHINEd_house13.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"pri";"correct";936.178063490388
"16673";"18";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"classroom";"SHINEd_classroom03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";484.187440361893
"16674";"18";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"outdoor";"playground";"SHINEd_playground08.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1;"pri";"correct";662.207937627954
"16675";"18";"indoor";"kitchen";"SHINEd_kitchen09.jpg";"indoor";"bar";"SHINEd_bar02.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.95;"pri";"correct";670.163064842654
"16676";"18";"indoor";"restaurant";"SHINEd_restaurant10.jpg";"indoor";"kitchen";"SHINEd_kitchen14.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"pri";"wrong";490.210685729835
"16677";"18";"outdoor";"street";"SHINEd_street15.jpg";"outdoor";"playground";"SHINEd_playground10.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.3;"pri";"wrong";846.181951402741
"16678";"18";"outdoor";"constructionsite";"SHINEd_construction09.jpg";"outdoor";"shopfront";"SHINEd_shopfront07.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.85;"pri";"wrong";694.196882433971
"16679";"18";"outdoor";"constructionsite";"SHINEd_construction02.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt02.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.95;"pri";"correct";608.173806105697
"16680";"18";"indoor";"bedroom";"SHINEd_bedroom05.jpg";"outdoor";"seaport";"SHINEd_seaport07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.2;"pri";"correct";776.190777687589
"16681";"18";"outdoor";"train";"SHINEd_train04.jpg";"outdoor";"street";"SHINEd_street07.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.05;"pri";"correct";640.20712382262
"16682";"18";"indoor";"kitchen";"SHINEd_kitchen09.jpg";"outdoor";"parking";"SHINEd_parking11.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";796.234957410434
"16683";"18";"outdoor";"train";"SHINEd_train04.jpg";"outdoor";"mountain";"SHINEd_mountains11.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.35;"pri";"correct";690.228374523485
"16684";"18";"outdoor";"train";"SHINEd_train06.jpg";"outdoor";"parking";"SHINEd_parking10.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"pri";"correct";612.193931484853
"16685";"18";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"outdoor";"train";"SHINEd_train09.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"correct";552.213829867469
"16686";"18";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"library";"SHINEd_library11.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.4;"pri";"correct";604.23095600072
"16687";"18";"outdoor";"garden";"SHINEd_garden14.jpg";"indoor";"diningroom";"SHINEd_diningroom14.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";560.206689149254
"16688";"18";"indoor";"corridor";"SHINEd_corridor15.jpg";"indoor";"diningroom";"SHINEd_diningroom05.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.85;"pri";"correct";560.195822314199
"16689";"18";"outdoor";"house";"SHINEd_house02.jpg";"outdoor";"shopfront";"SHINEd_shopfront12.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.2;"pri";"correct";874.204803149951
"16690";"18";"outdoor";"seaport";"SHINEd_seaport14.jpg";"outdoor";"gasstation";"SHINEd_gasstation04.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.25;"pri";"correct";572.245633472903
"16691";"18";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"constructionsite";"SHINEd_construction01.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.8;"pri";"correct";556.208901154605
"16692";"18";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"campsite";"SHINEd_campsite09.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1;"pri";"correct";400.200386384768
"16693";"18";"outdoor";"train";"SHINEd_train06.jpg";"indoor";"office";"SHINEd_office15.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.2;"pri";"correct";506.223269525435
"16694";"18";"outdoor";"campsite";"SHINEd_campsite10.jpg";"indoor";"kitchen";"SHINEd_kitchen03.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.05;"pri";"correct";646.205013242252
"16695";"18";"indoor";"church";"SHINEd_church10.jpg";"outdoor";"playground";"SHINEd_playground15.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.45;"pri";"wrong";446.216302676476
"16696";"18";"indoor";"lobby";"SHINEd_lobby15.jpg";"indoor";"staircase";"SHINEd_staircase09.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.4;"pri";"correct";504.240977637437
"16697";"18";"indoor";"classroom";"SHINEd_classroom14.jpg";"outdoor";"playground";"SHINEd_playground09.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.4;"pri";"correct";646.22704876956
"16698";"18";"indoor";"kitchen";"SHINEd_kitchen09.jpg";"outdoor";"shopfront";"SHINEd_shopfront05.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.1;"pri";"correct";636.208430257739
"16699";"18";"outdoor";"street";"SHINEd_street03.jpg";"outdoor";"constructionsite";"SHINEd_construction03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.25;"pri";"correct";670.22585100267
"16700";"18";"indoor";"bathroom";"SHINEd_bathroom06.jpg";"indoor";"bar";"SHINEd_bar04.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.4;"pri";"correct";610.227336136631
"16701";"18";"outdoor";"woods";"SHINEd_woods10.jpg";"outdoor";"shopfront";"SHINEd_shopfront08.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.85;"pri";"correct";600.226225304596
"16702";"18";"indoor";"staircase";"SHINEd_staircase02.jpg";"indoor";"church";"SHINEd_church07.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.85;"pri";"correct";736.223764570241
"16703";"18";"indoor";"corridor";"SHINEd_corridor01.jpg";"indoor";"library";"SHINEd_library12.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.05;"pri";"wrong";774.235652888365
"16704";"18";"outdoor";"bridge";"SHINEd_bridge03.jpg";"indoor";"restaurant";"SHINEd_restaurant02.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.25;"pri";"correct";516.234341623658
"16705";"18";"outdoor";"mountain";"SHINEd_mountains02.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt01.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.15;"pri";"correct";514.21793994632
"16706";"18";"outdoor";"bridge";"SHINEd_bridge03.jpg";"outdoor";"seaport";"SHINEd_seaport12.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.9;"pri";"wrong";538.233948002471
"16707";"18";"outdoor";"street";"SHINEd_street15.jpg";"indoor";"lobby";"SHINEd_lobby07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.2;"pri";"correct";664.232791288214
"16708";"18";"outdoor";"parking";"SHINEd_parking13.jpg";"indoor";"kitchen";"SHINEd_kitchen06.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.85;"pri";"correct";740.234532396698
"16709";"18";"indoor";"church";"SHINEd_church10.jpg";"outdoor";"street";"SHINEd_street06.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1;"pri";"correct";730.233119707918
"16710";"18";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"outdoor";"shopfront";"SHINEd_shopfront04.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.95;"pri";"correct";780.232033024276
"16711";"18";"outdoor";"garden";"SHINEd_garden14.jpg";"indoor";"restaurant";"SHINEd_restaurant08.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.3;"pri";"correct";1094.22320432441
"16712";"18";"outdoor";"mountain";"SHINEd_mountains02.jpg";"indoor";"office";"SHINEd_office09.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";562.244824497157
"16713";"18";"outdoor";"street";"SHINEd_street03.jpg";"outdoor";"constructionsite";"SHINEd_construction03.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.4;"pri";"correct";588.189695833989
"16714";"18";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"outdoor";"playground";"SHINEd_playground06.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.3;"pri";"correct";772.237966316425
"16715";"18";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"house";"SHINEd_house12.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.3;"pri";"correct";784.219557897359
